itr,err,ans
5360,7.320867741064658e-15,-6.011225778454614e-12
5370,7.295537574230724e-15,-4.093968823710493e-12
5380,7.441022816732041e-15,-5.3258554843934335e-12
5390,7.31274809857074e-15,-3.4605419079410615e-12
5400,7.267013550224661e-15,-5.079815830749287e-12
5410,7.253026765841496e-15,-4.525154312363543e-12
5420,7.326368675726418e-15,-4.9669364436670194e-12
5430,7.253274157930565e-15,-4.555948844423349e-12
5440,7.40866453622944e-15,-3.2380396854539655e-12
5450,7.306670201937413e-15,-4.684551626559179e-12
5460,7.244754443182767e-15,-5.955405009602319e-12
5470,7.161767812864324e-15,-5.2450882872672e-12
5480,7.366316243732986e-15,-3.4284419932507125e-12
5490,7.261000656725909e-15,-5.066661469665316e-12
5500,7.285163119622727e-15,-2.9774610346566546e-12
5510,7.178318924122264e-15,-3.783885178039441e-12
5520,7.333568648815109e-15,-6.047806254720879e-12
5530,7.276184867633834e-15,-3.999261952798255e-12
5540,7.168233320471898e-15,-3.274040174443498e-13
5550,7.306105674763088e-15,-3.880530809183351e-12
5560,7.318597206388054e-15,-4.557430120675904e-12
5570,7.393516663117413e-15,-2.5179259071134928e-12
5580,7.148670928378213e-15,-4.136283750260255e-12
5590,7.379880462139153e-15,-6.505759994182102e-12
5600,7.26219034140159e-15,-4.300221256696838e-12
5610,7.141782807570884e-15,-4.202110988305985e-12
5620,7.200272794101878e-15,-6.291814889879654e-12
5630,7.385022754317219e-15,-9.652216346962397e-13
5640,7.376683972384627e-15,-5.953009280437216e-12
5650,7.340506642835138e-15,-4.993879292901345e-12
5660,7.361765036596724e-15,-6.4991936171296115e-12
5670,7.263548808647893e-15,-5.334611559347217e-12
5680,7.287390994643549e-15,-4.888672286180027e-12
5690,7.212393999143284e-15,-7.1566329750227984e-12
5700,7.251457064889723e-15,-4.402909118745648e-12
5710,7.319534272723455e-15,-6.3098983212621185e-12
5720,7.431243350294414e-15,-1.870416627783044e-12
5730,7.215988280149261e-15,-5.840485228998919e-12
5740,7.277552205332249e-15,-3.653413311445565e-12
5750,7.252870499057272e-15,-3.2811170350605074e-12
5760,7.259161898261287e-15,-6.8638245479925235e-12
5770,7.297276256788166e-15,-6.9341678447834365e-12
5780,7.20913702662662e-15,-5.738555718355489e-12
5790,7.331622952089202e-15,-4.312482615516761e-12
5800,7.256086411129014e-15,-5.497005167561796e-12
5810,7.299541612810874e-15,-3.682542878751574e-12
5820,7.185885026048282e-15,-2.659687316330219e-12
5830,7.238738775152742e-15,-5.4120846830868274e-12
5840,7.290890807044238e-15,-5.026791334268349e-12
5850,7.412602348590096e-15,-4.000121256024353e-12
5860,7.297640742845598e-15,-6.609879152925955e-12
5870,7.229060623016965e-15,-3.578608058242438e-12
5880,7.354735119361017e-15,-6.529982417336866e-12
5890,7.22223470563882e-15,-7.911891832709744e-12
5900,7.219641921756455e-15,-2.5778138179020994e-12
5910,7.229314832816733e-15,-5.965045448326817e-12
5920,7.347024652677492e-15,-1.4038291722674414e-12
5930,7.245510402055285e-15,-3.6793640806551e-12
5940,7.256651904652303e-15,-5.663320307864305e-12
5950,7.246831937165978e-15,-6.424536611923495e-12
5960,7.377762079208583e-15,-2.7860731999746263e-12
5970,7.317408755212713e-15,-4.403054989454575e-12
5980,7.225287134716023e-15,-3.733625868833414e-12
5990,7.291604357803345e-15,-5.028036545479997e-12
6000,7.40444407073362e-15,-3.039215840496656e-12
6010,7.305424305065463e-15,-5.717129184795085e-12
6020,7.246985332934177e-15,-5.3382387790936375e-12
6030,7.431463632328545e-15,-4.159316557881302e-12
6040,7.234354613112894e-15,-6.767723769313612e-12
6050,7.273765395489638e-15,-3.7860100370836575e-12
6060,7.327323343626055e-15,-4.816141729807799e-12
6070,7.295491415876377e-15,-1.5946227534738527e-12
6080,7.196837896769736e-15,-5.467532824467344e-12
6090,7.29746503864064e-15,-4.008250680465307e-12
6100,7.196661255229312e-15,-3.377648338271003e-12
6110,7.276488686536447e-15,-5.086853456913256e-12
6120,7.389061983303425e-15,-2.3699520743305027e-12
6130,7.348132714252391e-15,-4.038721914290784e-12
6140,7.273240862983903e-15,-3.3906269934615694e-12
6150,7.263269641778172e-15,-5.856165331049111e-12
6160,7.240381038968452e-15,-3.644736199413974e-12
6170,7.334045363099369e-15,-4.5101115449662075e-12
6180,7.2254592808881e-15,-1.784268579545792e-12
6190,7.1787295741064e-15,-5.907635988000983e-12
6200,7.277956104660004e-15,-3.542447357945826e-12
6210,7.437936745377166e-15,-5.117320718191068e-12
6220,7.16554329328567e-15,-4.566783384939452e-12
6230,7.374410681402844e-15,-2.4042546383449386e-12
6240,7.190137162558952e-15,-6.1828347335538995e-12
6250,7.280061855868742e-15,-3.9182098367102045e-12
6260,7.252248890177471e-15,-4.754650262832957e-12
6270,7.25324937260444e-15,-4.998890373611104e-12
6280,7.359079938391063e-15,-3.664984204417419e-12
6290,7.327444644115077e-15,-1.9261315420293394e-12
6300,7.203884395015909e-15,-6.199563799921604e-12
6310,7.24391818037502e-15,-2.1208128260928725e-12
6320,7.34554891454843e-15,-4.207883202977474e-12
6330,7.327824699731441e-15,-6.416214786184486e-12
6340,7.23373794304926e-15,-5.316605592056417e-12
6350,7.473850799136383e-15,-6.498259490726828e-12
6360,7.17400226691332e-15,-5.158422209012238e-12
6370,7.264147507512076e-15,-4.9343475697230555e-12
6380,7.21127352096377e-15,-3.952694576387357e-12
6390,7.239129987800594e-15,-2.713266559113961e-12
6400,7.199261967670662e-15,-2.500606608189878e-12
6410,7.325873824902234e-15,-2.3195943861228706e-12
6420,7.294366938597114e-15,-4.4308913040226006e-12
6430,7.323188740258783e-15,-6.994563476587245e-12
6440,7.247422378536736e-15,-1.1293542955783827e-12
6450,7.29263720480367e-15,-1.54859655471938e-12
6460,7.193403265483591e-15,-4.258503312001981e-12
6470,7.232411016456307e-15,-5.202998489992093e-12
6480,7.341010099883581e-15,-5.463791172791492e-12
6490,7.313018136026134e-15,-5.000246924560303e-12
6500,7.233681278533714e-15,-4.3126057040991316e-12
6510,7.226302419544532e-15,-3.1002356940896625e-12
6520,7.251484599493329e-15,-4.770241942352039e-12
6530,7.212525710827485e-15,-7.371055602547482e-12
6540,7.256200046604151e-15,-5.319871991967552e-12
6550,7.288538780840657e-15,-5.770611649915145e-12
6560,7.196341134880392e-15,-3.4030981177758767e-12
6570,7.199291940382915e-15,-7.432848700122355e-12
6580,7.247450365945558e-15,-2.291428096037964e-12
6590,7.316104782684926e-15,-1.8403501645833227e-12
6600,7.244189108138209e-15,-4.006128912118552e-12
6610,7.336454890048024e-15,-1.683526727586256e-12
6620,7.251778085637426e-15,-5.646123958800843e-12
6630,7.257623414659868e-15,-7.251604450470841e-12
6640,7.423139136443822e-15,-5.223849196134633e-12
6650,7.311415259597578e-15,-2.394246165325051e-12
6660,7.357261531104611e-15,-6.9199427802019746e-12
6670,7.227382633648697e-15,-5.4465739391241285e-12
6680,7.17588504866512e-15,-5.6597026819598736e-12
6690,7.412396692235492e-15,-3.2250405144253094e-12
6700,7.296260092264529e-15,-4.847664996122976e-12
6710,7.291844029648573e-15,-3.1960744719169665e-12
6720,7.30225161549131e-15,-6.220933973716474e-12
6730,7.198080300997979e-15,-3.4674863800704755e-12
6740,7.384330313094577e-15,-3.0570142422488368e-12
6750,7.262559697115245e-15,-5.294853139343673e-12
6760,7.424858837130647e-15,-7.786820155522344e-13
6770,7.130288189259375e-15,-4.5135885673703045e-12
6780,7.15629920351708e-15,-4.913495960013152e-12
6790,7.23124787854519e-15,-3.496557249110305e-12
6800,7.331809298836845e-15,-3.5123494870957823e-12
6810,7.324492281543111e-15,-4.327630873859042e-12
6820,7.140078279824587e-15,-4.463546109943784e-12
6830,7.291994686698144e-15,-5.998488938118137e-12
6840,7.22131182676303e-15,-4.138923899938646e-12
6850,7.256864715866405e-15,-4.44583342260146e-12
6860,7.181305523615156e-15,-5.693300903823164e-12
6870,7.540430299071617e-15,-2.8884355142234817e-12
6880,7.346083524848058e-15,-5.822117414244215e-12
6890,7.20107304359109e-15,-2.998425940552284e-12
6900,7.272763400814598e-15,-5.474738057352878e-12
6910,7.21027314904056e-15,-1.670545914595257e-12
6920,7.226360994745095e-15,-5.572617618991534e-12
6930,7.254430231630586e-15,-3.1214108191929916e-12
6940,7.3234432620172e-15,-4.15665045955562e-12
6950,7.33851712903027e-15,-6.3889138509667196e-12
6960,7.387070496988946e-15,-5.729343038343842e-12
6970,7.280369532326521e-15,-3.1455515244898e-12
6980,7.425230648397789e-15,-6.187568865603687e-12
6990,7.391892185183869e-15,-7.62567489097505e-12
7000,7.233039609932688e-15,-3.700540583881233e-12
7010,7.302394339288011e-15,-3.0165303162747556e-12
7020,7.324347459980951e-15,-5.33256244195358e-12
7030,7.19926878973462e-15,-4.0119410888334755e-12
7040,7.239126757353146e-15,-2.8910770999490603e-12
7050,7.262323516398334e-15,-5.191651756080192e-12
7060,7.167589523131455e-15,-4.792977341674672e-12
7070,7.399376037593402e-15,-7.0865184356939516e-12
7080,7.350481875701285e-15,-7.038206180222389e-12
7090,7.273208970951772e-15,-2.5791539999633482e-12
7100,7.354292780592662e-15,-4.52920115743463e-12
7110,7.161360073353977e-15,-3.6369085690099555e-12
7120,7.226485118944532e-15,-7.0761759974134e-12
7130,7.450196644595038e-15,-3.1697277634366657e-12
7140,7.232584914104801e-15,-8.437592148121117e-12
7150,7.26185806760427e-15,-5.268239298571908e-12
7160,7.243480151065152e-15,-4.568511645042836e-12
7170,7.0242696934784554e-15,-8.625843148648708e-12
7180,7.300619142236586e-15,-5.4471259338930306e-12
7190,7.262517099785728e-15,-2.113117662262112e-12
7200,7.26160942725903e-15,-1.6845827048549036e-12
7210,7.257258209962916e-15,-4.796129101150016e-12
7220,7.309520566249145e-15,-3.161550517159705e-12
7230,7.286702589781681e-15,-3.674262054639745e-12
7240,7.134212314867435e-15,-2.968535456566634e-12
7250,7.287157020996508e-15,-4.073622907163828e-12
7260,7.17478939433015e-15,-9.101212980917504e-13
7270,7.327195263762583e-15,-3.967623141760849e-12
7280,7.299669834833623e-15,-2.9083589676867635e-12
7290,7.351673688268599e-15,-4.335680961448532e-12
7300,7.258738532629933e-15,-7.975835560670523e-12
7310,7.335522344553364e-15,-4.3421919854378125e-12
7320,7.367631739159323e-15,-2.4974292061492285e-12
7330,7.341143363521853e-15,-4.6883948191376154e-12
7340,7.33241243839056e-15,-6.378261662080215e-12
7350,7.0755060214265126e-15,-6.295784749276289e-13
7360,7.249396178869118e-15,-3.094646255805435e-12
7370,7.209299939051125e-15,-5.341804032876924e-12
7380,7.134589014932858e-15,-4.047467203076754e-12
7390,7.285365972673091e-15,-3.3259341255972084e-12
7400,7.40356496842786e-15,-3.98024246000035e-12
7410,7.277121431636762e-15,-6.351539668760543e-12
7420,7.250665565344344e-15,-2.733135851846394e-12
7430,7.282550029538734e-15,-7.117989097618326e-12
7440,7.183996195700464e-15,-2.176327840016711e-12
7450,7.30551854433111e-15,-4.510345858245807e-12
7460,7.189884095476936e-15,-1.946758508902028e-12
7470,7.233442334601724e-15,-4.743544754599228e-12
7480,7.307811572087828e-15,-4.41668573000331e-12
7490,7.209184959235343e-15,-4.9534553306904524e-12
7500,7.17675071207993e-15,-3.8618648039985965e-12
7510,7.309838064597914e-15,-4.5043624728333844e-13
7520,7.283691225629622e-15,-4.483802927326516e-12
7530,7.142176698535154e-15,-4.238911409685603e-12
7540,7.350514992991708e-15,-7.432282399454495e-12
7550,7.268185404507886e-15,-5.701001913355936e-12
7560,7.35527321336036e-15,-2.5547636116636994e-12
7570,7.35097913312403e-15,-3.065852889119833e-12
7580,7.194475709171451e-15,-6.208427372076245e-12
7590,7.298696896327545e-15,-3.694581025436217e-12
7600,7.250665548632908e-15,-7.57816635234188e-12
7610,7.309855005412364e-15,-6.0315464027311775e-12
7620,7.274839711251444e-15,-1.4227320361321905e-12
7630,7.24481650408174e-15,-5.115126965862536e-12
7640,7.112426908229089e-15,-3.8558371524414884e-12
7650,7.273344634679248e-15,-5.121265247897584e-12
7660,7.320966570280683e-15,-4.844500461803425e-12
7670,7.374448595867022e-15,-8.12031604610376e-13
7680,7.218839733079153e-15,-4.4363670333828805e-12
7690,7.151854472729432e-15,-5.42316986124432e-12
7700,7.141089593693295e-15,-4.1174385261327736e-12
7710,7.297605830370536e-15,-5.336432110276641e-12
7720,7.26796574484771e-15,-3.3337521630754298e-12
7730,7.327639354045496e-15,-6.502402049014739e-12
7740,7.174021600329089e-15,-3.680194363492181e-12
7750,7.265209247107217e-15,-4.253120617802445e-12
7760,7.336318683920107e-15,-7.433258207047418e-12
7770,7.299429116859524e-15,-2.2870467298646914e-12
7780,7.243698531991775e-15,-5.243954333973257e-12
7790,7.305003316501282e-15,-1.846277707227806e-12
7800,7.215112271605838e-15,-4.543646786037498e-12
7810,7.228435550150018e-15,-6.810301312691402e-12
7820,7.258358799304953e-15,-4.097641696991007e-12
7830,7.192522041006067e-15,-5.144417898999913e-12
7840,7.391024410111437e-15,-4.231722795964367e-12
7850,7.258026085769523e-15,-6.080856153029436e-12
7860,7.214183339231946e-15,-4.392118630668377e-12
7870,7.343961745280679e-15,-3.7481601416513405e-12
7880,7.270946162247727e-15,-3.899418933773027e-12
7890,7.304251551880465e-15,-6.024188744972126e-12
7900,7.285360104403479e-15,-6.319128852645044e-12
7910,7.245777939678128e-15,-5.45684790749707e-12
7920,7.208925958003323e-15,-5.6835580367851e-12
7930,7.326919183421761e-15,-4.427135295167619e-12
7940,7.331212718042943e-15,-5.884135996946451e-12
7950,7.439818496102398e-15,-4.935424472015218e-12
7960,7.3219174771135e-15,-5.0344152041390085e-12
7970,7.266121606125285e-15,-3.4052382199029126e-12
7980,7.27411767249811e-15,-4.494261877928291e-12
7990,7.173583393472057e-15,-5.346502759300386e-12
8000,7.323729681486434e-15,-3.424945959489778e-12
8010,7.204150375319402e-15,-3.059787963724741e-12
8020,7.322870593546004e-15,-5.457131621674027e-12
8030,7.383299368599529e-15,-6.306199115735021e-12
8040,7.414010943693249e-15,-2.4578075539059547e-12
8050,7.269770397209026e-15,-6.505297449372974e-12
8060,7.330914886011912e-15,-2.780177317370885e-12
8070,7.173664599335523e-15,-3.799850458504215e-12
8080,7.239486611407866e-15,-4.9455781227361865e-12
8090,7.329262298653272e-15,-3.3345568401257932e-12
8100,7.35170553109496e-15,-3.3031941221074065e-12
8110,7.173256559150129e-15,-4.079537719745142e-12
8120,7.161133640074425e-15,-3.209217211305923e-12
8130,7.337292380626673e-15,-6.0229282417874345e-12
8140,7.21240658801706e-15,-5.8695543594395915e-12
8150,7.419942037277744e-15,-2.1935268755844476e-12
8160,7.275109987144084e-15,-5.783983232659164e-12
8170,7.140853589432935e-15,-6.120441314985793e-12
8180,7.181487759247464e-15,-4.173171408195876e-12
8190,7.18895930530764e-15,-2.3115842520567876e-12
8200,7.274096284162544e-15,-4.955404160871638e-12
8210,7.386460507092781e-15,-3.78503980816762e-12
8220,7.183387935030012e-15,-5.284780247682146e-12
8230,7.303756919617525e-15,-3.5015050523005247e-12
8240,7.260622226595883e-15,-6.659508164056411e-12
8250,7.271915418217548e-15,-4.732311086249802e-12
8260,7.250089320984604e-15,-3.3363364037587772e-12
8270,7.198045191798972e-15,-6.759586347660995e-12
8280,7.385015261599965e-15,-3.5674379766157035e-12
8290,7.279049411247516e-15,-2.8183184879046977e-12
8300,7.326747681872749e-15,-2.6043502583080434e-12
8310,7.21705713828607e-15,-3.5207935757358147e-12
8320,7.376186449199831e-15,-5.3212651870969616e-12
8330,7.363523986964316e-15,-4.229828517523116e-12
8340,7.336763870747378e-15,-6.7933324548505995e-12
8350,7.275473490775833e-15,-7.079016805904903e-12
8360,7.317423462357469e-15,-2.8747874278619426e-12
8370,7.281622037446599e-15,-4.970715486023622e-12
8380,7.260178771278242e-15,-5.874864454748957e-12
8390,7.231788520243338e-15,-4.93159594998321e-12
8400,7.255894100671975e-15,-3.500362967919473e-12
8410,7.381367689016225e-15,-5.139780745773169e-12
8420,7.253857888849516e-15,-6.829033498407626e-12
8430,7.317080495861084e-15,-4.338887654600263e-12
8440,7.329004559443069e-15,-7.313074031749064e-12
8450,7.102292774711416e-15,-9.66444401012412e-12
8460,7.25035306310863e-15,-3.0584092424739655e-12
8470,7.243413751698526e-15,-4.213759092359809e-12
8480,7.218229652395739e-15,-2.9896552002774856e-12
8490,7.183041900361901e-15,-4.474370166908762e-12
8500,7.245899150432438e-15,-3.578549537343478e-12
8510,7.325941635317972e-15,-5.8601655417314645e-12
8520,7.237379138965574e-15,-4.5597012968244185e-12
8530,7.224474360781695e-15,-5.641989289753078e-12
8540,7.312235236064468e-15,-1.0694441625617816e-12
8550,7.208954840027637e-15,-5.443749655892909e-12
8560,7.375013077968782e-15,-4.473669127760736e-12
8570,7.33628451706636e-15,-2.8514905069760353e-12
8580,7.385532867430019e-15,-5.214151160413476e-12
8590,7.235277288124888e-15,-4.833019358184485e-12
8600,7.223278486597139e-15,-5.6510150488087976e-12
8610,7.299960476359289e-15,-2.0852437863808516e-12
8620,7.344531639128022e-15,-5.682704431882135e-12
8630,7.116176894387158e-15,-2.8831837184869963e-12
8640,7.25891718287872e-15,-3.779591937267192e-12
8650,7.34973774683541e-15,-4.6428416707870175e-12
8660,7.180405143558724e-15,-4.397130495296529e-12
8670,7.245001440401153e-15,-3.431432757714109e-12
8680,7.282182161958973e-15,-1.263857010998482e-12
8690,7.296948979244132e-15,-3.359489896169007e-12
8700,7.194467442573865e-15,-3.388288847510578e-12
8710,7.138480265507084e-15,-6.899911891091195e-12
8720,7.29157498057988e-15,-3.6321737159979945e-12
8730,7.323256382503156e-15,-5.138522856632717e-12
8740,7.215312794993921e-15,-4.30701505044247e-12
8750,7.248286054062187e-15,-2.5070030022710848e-12
8760,7.180889534138861e-15,-4.4329256215116995e-12
8770,7.28773480413668e-15,-7.395581111516081e-12
8780,7.189066088596787e-15,-5.070276454070521e-12
8790,7.270605966913026e-15,-2.9830570610519124e-12
8800,7.435300212834716e-15,-7.664655450889513e-12
8810,7.245893785317773e-15,-4.6573751500211255e-12
8820,7.272651126540011e-15,-4.974617610561464e-12
8830,7.316527147399709e-15,-5.053020563633735e-12
8840,7.167053779529133e-15,-3.220452184613132e-12
8850,7.318780551535126e-15,-1.962747582013282e-12
8860,7.212849987399201e-15,-6.187029961209964e-12
8870,7.362825039383941e-15,-3.202360123392956e-12
8880,7.398834461142896e-15,-4.758109570948207e-12
8890,7.320691035724378e-15,-4.8747108234632725e-12
8900,7.237655612974648e-15,-4.57677648502065e-12
8910,7.357165072457255e-15,-6.456398549583388e-12
8920,7.199631009044953e-15,-5.5979421295517446e-12
8930,7.222952159087012e-15,-5.509082120461192e-12
8940,7.401646370149286e-15,-1.877918261038707e-12
8950,7.233705837771506e-15,-4.335886755030872e-12
8960,7.184036627452732e-15,-2.0194791788196213e-12
8970,7.368660389276306e-15,-3.4764696061665994e-12
8980,7.204503777369608e-15,-3.023335208187145e-12
8990,7.425423716151985e-15,-3.805405970703433e-12
9000,7.176470850513462e-15,-3.212316220710293e-12
9010,7.316574395791439e-15,-6.158225277098006e-12
